"GNB3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GNB3","LOVD","2.0-32b"
"GNMT","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GNMT","LOVD","2.0-32b"
"GNPAT","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GNPAT","LOVD","2.0-32b"
"GNPTAB","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GNPTAB","LOVD","2.0-32b"
"GNPTG","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GNPTG","LOVD","2.0-32b"
"GNRHR","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GNRHR","LOVD","2.0-32b"
"GNS","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GNS","LOVD","2.0-32b"
"GOLGA5","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GOLGA5","LOVD","2.0-32b"
"GORAB","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GORAB","LOVD","2.0-32b"
"GP1BA","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GP1BA","LOVD","2.0-32b"
"GP1BB","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GP1BB","LOVD","2.0-32b"
"GP9","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GP9","LOVD","2.0-32b"
"GPC3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GPC3","LOVD","2.0-32b"
"GPC6","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GPC6","LOVD","2.0-32b"
"GPD1L","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GPD1L","LOVD","2.0-32b"
"GPD2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GPD2","LOVD","2.0-32b"
"GPHN","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GPHN","LOVD","2.0-32b"
"GPR126","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GPR126","LOVD","2.0-32b"
"GPR143","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GPR143","LOVD","2.0-32b"
"GPSM2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GPSM2","LOVD","2.0-32b"
"GPX1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GPX1","LOVD","2.0-32b"
"GRHL2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GRHL2","LOVD","2.0-32b"
"GRHPR","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GRHPR","LOVD","2.0-32b"
"GRIK2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GRIK2","LOVD","2.0-32b"
"GRK1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GRK1","LOVD","2.0-32b"
"GRM6","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GRM6","LOVD","2.0-32b"
"GRN","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GRN","LOVD","2.0-32b"
"GRXCR1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GRXCR1","LOVD","2.0-32b"
"GSN","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GSN","LOVD","2.0-32b"
"GSR","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GSR","LOVD","2.0-32b"
"GSS","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GSS","LOVD","2.0-32b"
"GTF2H5","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GTF2H5","LOVD","2.0-32b"
"GTF2I","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GTF2I","LOVD","2.0-32b"
"GTF2IRD1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GTF2IRD1","LOVD","2.0-32b"
"GTPBP3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GTPBP3","LOVD","2.0-32b"
"GUCA1A","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GUCA1A","LOVD","2.0-32b"
"GUCY2D","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GUCY2D","LOVD","2.0-32b"
"GUSB","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GUSB","LOVD","2.0-32b"
"GYPA","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GYPA","LOVD","2.0-32b"
"GYPB","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GYPB","LOVD","2.0-32b"
"GYPC","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GYPC","LOVD","2.0-32b"
"GYS1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GYS1","LOVD","2.0-32b"
"GYS2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=GYS2","LOVD","2.0-32b"
"H6PD","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=H6PD","LOVD","2.0-32b"
"HABP2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HABP2","LOVD","2.0-32b"
"HADH","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HADH","LOVD","2.0-32b"
"HADHA","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HADHA","LOVD","2.0-32b"
"HADHB","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HADHB","LOVD","2.0-32b"
"HAGH","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HAGH","LOVD","2.0-32b"
"HAL","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HAL","LOVD","2.0-32b"
"HAMP","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HAMP","LOVD","2.0-32b"
"HAVCR1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HAVCR1","LOVD","2.0-32b"
"HAVCR2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HAVCR2","LOVD","2.0-32b"
"HCN4","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HCN4","LOVD","2.0-32b"
"HCRT","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HCRT","LOVD","2.0-32b"
"HDAC9","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HDAC9","LOVD","2.0-32b"
"HERC2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HERC2","LOVD","2.0-32b"
"HESX1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HESX1","LOVD","2.0-32b"
"HEXA","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HEXA","LOVD","2.0-32b"
"HEXB","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HEXB","LOVD","2.0-32b"
"HFE","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HFE","LOVD","2.0-32b"
"HFE2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HFE2","LOVD","2.0-32b"
"HGD","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HGD","LOVD","2.0-32b"
"HGF","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HGF","LOVD","2.0-32b"
"HHIP","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HHIP","LOVD","2.0-32b"
"HIBCH","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HIBCH","LOVD","2.0-32b"
"HIC1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HIC1","LOVD","2.0-32b"
"HIP1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HIP1","LOVD","2.0-32b"
"HK1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HK1","LOVD","2.0-32b"
"HLAA","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HLAA","LOVD","2.0-32b"
"HLAB","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HLAB","LOVD","2.0-32b"
"HLAC","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HLAC","LOVD","2.0-32b"
"HLADQA1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HLADQA1","LOVD","2.0-32b"
"HLADQB1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HLADQB1","LOVD","2.0-32b"
"HLADRA","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HLADRA","LOVD","2.0-32b"
"HLADRB1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HLADRB1","LOVD","2.0-32b"
"HLAG","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HLAG","LOVD","2.0-32b"
"HLCS","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HLCS","LOVD","2.0-32b"
"HMBS","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HMBS","LOVD","2.0-32b"
"HMCN1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HMCN1","LOVD","2.0-32b"
"HMGA2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HMGA2","LOVD","2.0-32b"
"HMGCL","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HMGCL","LOVD","2.0-32b"
"HMGCR","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HMGCR","LOVD","2.0-32b"
"HMGCS2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HMGCS2","LOVD","2.0-32b"
"HMMR","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HMMR","LOVD","2.0-32b"
"HMOX1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HMOX1","LOVD","2.0-32b"
"HMX1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HMX1","LOVD","2.0-32b"
"HNF1B","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HNF1B","LOVD","2.0-32b"
"HNMT","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HNMT","LOVD","2.0-32b"
"HOXA1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HOXA1","LOVD","2.0-32b"
"HOXA11","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HOXA11","LOVD","2.0-32b"
"HOXA13","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HOXA13","LOVD","2.0-32b"
"HOXA2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HOXA2","LOVD","2.0-32b"
"HOXD10","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HOXD10","LOVD","2.0-32b"
"HOXD13","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HOXD13","LOVD","2.0-32b"
"HOXD4","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HOXD4","LOVD","2.0-32b"
"HPD","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HPD","LOVD","2.0-32b"
"HPGD","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HPGD","LOVD","2.0-32b"
"HPRT1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HPRT1","LOVD","2.0-32b"
"HPS1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HPS1","LOVD","2.0-32b"
"HPS3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HPS3","LOVD","2.0-32b"
"HPS4","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HPS4","LOVD","2.0-32b"
"HPS5","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HPS5","LOVD","2.0-32b"
"HPS6","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HPS6","LOVD","2.0-32b"
"HPSE2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HPSE2","LOVD","2.0-32b"
"HR","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HR","LOVD","2.0-32b"
"HRAS","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HRAS","LOVD","2.0-32b"
"HRG","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HRG","LOVD","2.0-32b"
"HSD11B1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HSD11B1","LOVD","2.0-32b"
"HSD11B2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HSD11B2","LOVD","2.0-32b"
"HSD17B4","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HSD17B4","LOVD","2.0-32b"
"HSD3B2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HSD3B2","LOVD","2.0-32b"
"HSD3B7","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HSD3B7","LOVD","2.0-32b"
"HSPA5","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HSPA5","LOVD","2.0-32b"
"HSPB1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HSPB1","LOVD","2.0-32b"
"HSPB8","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HSPB8","LOVD","2.0-32b"
"HSPBAP1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HSPBAP1","LOVD","2.0-32b"
"HSPD1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HSPD1","LOVD","2.0-32b"
"HSPG2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HSPG2","LOVD","2.0-32b"
"HTR2A","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HTR2A","LOVD","2.0-32b"
"HTRA1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HTRA1","LOVD","2.0-32b"
"HTRA2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HTRA2","LOVD","2.0-32b"
"HTT","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HTT","LOVD","2.0-32b"
"HYAL1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HYAL1","LOVD","2.0-32b"
"HYLS1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=HYLS1","LOVD","2.0-32b"
"ICAM1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ICAM1","LOVD","2.0-32b"
"ICAM4","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ICAM4","LOVD","2.0-32b"
"ICK","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ICK","LOVD","2.0-32b"
"ICOS","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ICOS","LOVD","2.0-32b"
"IDH1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IDH1","LOVD","2.0-32b"
"IDH3B","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IDH3B","LOVD","2.0-32b"
"IDUA","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IDUA","LOVD","2.0-32b"
"IFIH1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IFIH1","LOVD","2.0-32b"
"IFNAR2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IFNAR2","LOVD","2.0-32b"
"IFNG","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IFNG","LOVD","2.0-32b"
"IFNGR1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IFNGR1","LOVD","2.0-32b"
"IFNGR2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IFNGR2","LOVD","2.0-32b"
"IFT122","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IFT122","LOVD","2.0-32b"
"IFT80","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IFT80","LOVD","2.0-32b"
"IGF2BP2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IGF2BP2","LOVD","2.0-32b"
"IGLL1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IGLL1","LOVD","2.0-32b"
"IHH","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IHH","LOVD","2.0-32b"
"IKBKAP","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IKBKAP","LOVD","2.0-32b"
"IL10","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL10","LOVD","2.0-32b"
"IL10RB","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL10RB","LOVD","2.0-32b"
"IL12B","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL12B","LOVD","2.0-32b"
"IL12RB1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL12RB1","LOVD","2.0-32b"
"IL13","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL13","LOVD","2.0-32b"
"IL1B","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL1B","LOVD","2.0-32b"
"IL1RN","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL1RN","LOVD","2.0-32b"
"IL21R","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL21R","LOVD","2.0-32b"
"IL23R","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL23R","LOVD","2.0-32b"
"IL2RA","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL2RA","LOVD","2.0-32b"
"IL4","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL4","LOVD","2.0-32b"
"IL4R","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL4R","LOVD","2.0-32b"
"IL6","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL6","LOVD","2.0-32b"
"IL7R","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IL7R","LOVD","2.0-32b"
"IMMP2L","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IMMP2L","LOVD","2.0-32b"
"IMPDH1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IMPDH1","LOVD","2.0-32b"
"ING1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ING1","LOVD","2.0-32b"
"ING3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ING3","LOVD","2.0-32b"
"INPP5E","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=INPP5E","LOVD","2.0-32b"
"INPPL1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=INPPL1","LOVD","2.0-32b"
"INS","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=INS","LOVD","2.0-32b"
"INSL3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=INSL3","LOVD","2.0-32b"
"INSR","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=INSR","LOVD","2.0-32b"
"INVS","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=INVS","LOVD","2.0-32b"
"IRAK3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IRAK3","LOVD","2.0-32b"
"IRAK4","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IRAK4","LOVD","2.0-32b"
"IRF1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IRF1","LOVD","2.0-32b"
"IRF4","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IRF4","LOVD","2.0-32b"
"IRF5","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IRF5","LOVD","2.0-32b"
"IRF6","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IRF6","LOVD","2.0-32b"
"IRGM","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IRGM","LOVD","2.0-32b"
"IRS1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IRS1","LOVD","2.0-32b"
"IRS2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IRS2","LOVD","2.0-32b"
"ITGA2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITGA2","LOVD","2.0-32b"
"ITGA2B","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITGA2B","LOVD","2.0-32b"
"ITGA6","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITGA6","LOVD","2.0-32b"
"ITGAM","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITGAM","LOVD","2.0-32b"
"ITGAX","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITGAX","LOVD","2.0-32b"
"ITGB2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITGB2","LOVD","2.0-32b"
"ITGB3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITGB3","LOVD","2.0-32b"
"ITGB4","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITGB4","LOVD","2.0-32b"
"ITIH4","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITIH4","LOVD","2.0-32b"
"ITK","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITK","LOVD","2.0-32b"
"ITM2B","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITM2B","LOVD","2.0-32b"
"ITPA","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITPA","LOVD","2.0-32b"
"ITPKC","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITPKC","LOVD","2.0-32b"
"ITPR1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITPR1","LOVD","2.0-32b"
"ITPR3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=ITPR3","LOVD","2.0-32b"
"IYD","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=IYD","LOVD","2.0-32b"
"JAK2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=JAK2","LOVD","2.0-32b"
"JAK3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=JAK3","LOVD","2.0-32b"
"JPH3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=JPH3","LOVD","2.0-32b"
"KALRN","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KALRN","LOVD","2.0-32b"
"KANK1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KANK1","LOVD","2.0-32b"
"KCNA1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNA1","LOVD","2.0-32b"
"KCNA5","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNA5","LOVD","2.0-32b"
"KCNC3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNC3","LOVD","2.0-32b"
"KCNE2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNE2","LOVD","2.0-32b"
"KCNE3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNE3","LOVD","2.0-32b"
"KCNH2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNH2","LOVD","2.0-32b"
"KCNJ1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNJ1","LOVD","2.0-32b"
"KCNJ10","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNJ10","LOVD","2.0-32b"
"KCNJ11","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNJ11","LOVD","2.0-32b"
"KCNJ13","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNJ13","LOVD","2.0-32b"
"KCNJ2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNJ2","LOVD","2.0-32b"
"KCNJ5","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNJ5","LOVD","2.0-32b"
"KCNK9","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNK9","LOVD","2.0-32b"
"KCNMA1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNMA1","LOVD","2.0-32b"
"KCNMB1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNMB1","LOVD","2.0-32b"
"KCNQ2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNQ2","LOVD","2.0-32b"
"KCNQ3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNQ3","LOVD","2.0-32b"
"KCNQ4","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNQ4","LOVD","2.0-32b"
"KCNV2","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCNV2","LOVD","2.0-32b"
"KCTD7","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KCTD7","LOVD","2.0-32b"
"KEL","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KEL","LOVD","2.0-32b"
"KERA","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KERA","LOVD","2.0-32b"
"KHK","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KHK","LOVD","2.0-32b"
"KIAA0196","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KIAA0196","LOVD","2.0-32b"
"KIAA0319","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KIAA0319","LOVD","2.0-32b"
"KIAA1279","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KIAA1279","LOVD","2.0-32b"
"KIF1B","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KIF1B","LOVD","2.0-32b"
"KIF21A","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KIF21A","LOVD","2.0-32b"
"KIF5A","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KIF5A","LOVD","2.0-32b"
"KIR3DL1","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KIR3DL1","LOVD","2.0-32b"
"KIRREL3","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KIRREL3","LOVD","2.0-32b"
"KISS1R","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KISS1R","LOVD","2.0-32b"
"KIT","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KIT","LOVD","2.0-32b"
"KITLG","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KITLG","LOVD","2.0-32b"
"KLF11","http://grenada.lumc.nl/LOVD2/mendelian_genes/home.php?select_db=KLF11","LOVD","2.0-32b"
